time,open,high,low,close,tick_volume
2026-01-13T20:00:00Z,1.164570,1.165410,1.164110,1.165290,2533
2026-01-13T21:00:00Z,1.165290,1.165310,1.164560,1.164880,2400
2026-01-13T22:00:00Z,1.164870,1.164930,1.164470,1.164510,2029
2026-01-13T23:00:00Z,1.164500,1.164610,1.164160,1.164210,949
2026-01-14T00:00:00Z,1.164150,1.164400,1.163980,1.164360,2276
2026-01-14T01:00:00Z,1.164300,1.164410,1.164050,1.164050,930
2026-01-14T02:00:00Z,1.164050,1.164320,1.163760,1.164250,1598
2026-01-14T03:00:00Z,1.164250,1.164290,1.163640,1.163770,2120
2026-01-14T04:00:00Z,1.163770,1.164400,1.163580,1.164310,1654
2026-01-14T05:00:00Z,1.164310,1.164850,1.164310,1.164650,1541
2026-01-14T06:00:00Z,1.164650,1.164760,1.164290,1.164360,910
2026-01-14T07:00:00Z,1.164370,1.164470,1.164120,1.164150,1167
2026-01-14T08:00:00Z,1.164150,1.164970,1.164100,1.164860,1780
2026-01-14T09:00:00Z,1.164870,1.165160,1.164410,1.164570,2178
2026-01-14T10:00:00Z,1.164570,1.165000,1.164060,1.164710,4209
2026-01-14T11:00:00Z,1.164710,1.165330,1.164560,1.165140,2850
2026-01-14T12:00:00Z,1.165140,1.165740,1.164630,1.165460,3080
2026-01-14T13:00:00Z,1.165460,1.165460,1.164340,1.164660,2417
2026-01-14T14:00:00Z,1.164660,1.165950,1.164460,1.165930,3834
2026-01-14T15:00:00Z,1.165930,1.165930,1.164450,1.164960,4302
2026-01-14T16:00:00Z,1.164960,1.165940,1.164840,1.165550,5880
2026-01-14T17:00:00Z,1.165530,1.166020,1.164890,1.165940,6300
2026-01-14T18:00:00Z,1.165940,1.166120,1.165220,1.165410,4008
2026-01-14T19:00:00Z,1.165420,1.165530,1.164510,1.164630,3563
2026-01-14T20:00:00Z,1.164630,1.164730,1.163750,1.163760,2739
2026-01-14T21:00:00Z,1.163750,1.163900,1.163500,1.163580,2107
2026-01-14T22:00:00Z,1.163580,1.164680,1.163580,1.164270,2796
2026-01-14T23:00:00Z,1.164270,1.164580,1.164180,1.164300,1571
2026-01-15T00:00:00Z,1.163940,1.164500,1.163560,1.164200,414
2026-01-15T01:00:00Z,1.164200,1.164560,1.164200,1.164340,865
2026-01-15T02:00:00Z,1.164340,1.164510,1.163530,1.163720,1794
2026-01-15T03:00:00Z,1.163690,1.164130,1.163280,1.163820,3054
2026-01-15T04:00:00Z,1.163810,1.164040,1.163580,1.163980,1847
2026-01-15T05:00:00Z,1.163970,1.164110,1.163650,1.163840,1811
2026-01-15T06:00:00Z,1.163840,1.163900,1.163380,1.163420,1000
2026-01-15T07:00:00Z,1.163410,1.163750,1.163320,1.163480,1388
2026-01-15T08:00:00Z,1.163480,1.163800,1.162950,1.163270,2314
2026-01-15T09:00:00Z,1.163270,1.163620,1.162560,1.162830,3101
