time,open,high,low,close,tick_volume
2026-05-27T17:30:00Z,4445.08,4449.31,4435.86,4443.14,3916
2026-05-27T17:45:00Z,4443.16,4446.08,4433.24,4433.94,3573
2026-05-27T18:00:00Z,4433.8,4438.45,4428.16,4432.09,3421
2026-05-27T18:15:00Z,4431.94,4435.86,4429.7,4435.79,3028
2026-05-27T18:30:00Z,4435.93,4441.5,4433.08,4434.13,3129
2026-05-27T18:45:00Z,4434.26,4438.74,4430.97,4436.49,2785
2026-05-27T19:00:00Z,4436.48,4441.86,4434.14,4440.2,2738
2026-05-27T19:15:00Z,4440.25,4447.54,4439.86,4446.81,2266
2026-05-27T19:30:00Z,4446.76,4453.17,4445.19,4450.7,2362
2026-05-27T19:45:00Z,4450.77,4453.21,4449.36,4450.76,2321
2026-05-27T20:00:00Z,4450.9,4451.62,4441.35,4444.11,2880
2026-05-27T20:15:00Z,4444.07,4451.21,4443.27,4449.84,2538
2026-05-27T20:30:00Z,4449.82,4454.27,4449.82,4450.58,2211
2026-05-27T20:45:00Z,4450.57,4454.03,4450.01,4450.37,1793
2026-05-27T21:00:00Z,4450.3,4452.18,4447.69,4450.09,1818
2026-05-27T21:15:00Z,4450.08,4458.27,4449.87,4455.49,2173
2026-05-27T21:30:00Z,4455.5,4456.37,4451.31,4453.34,1484
2026-05-27T21:45:00Z,4453.18,4454.99,4452.31,4454.36,1277
2026-05-27T22:00:00Z,4454.35,4454.73,4450.51,4451.72,2124
2026-05-27T22:15:00Z,4451.72,4454.02,4449.72,4450.96,2356
2026-05-27T22:30:00Z,4450.96,4454.79,4449.62,4453.6,2305
2026-05-27T22:45:00Z,4453.64,4453.67,4448.76,4450.88,2769
2026-05-27T23:00:00Z,4450.9,4455.14,4450.18,4455.14,1639
2026-05-27T23:15:00Z,4455.14,4458.78,4454.66,4454.95,1645
2026-05-27T23:30:00Z,4454.95,4455.64,4451.62,4453.63,1131
2026-05-27T23:45:00Z,4453.63,4456.1,4452.59,4456.01,816
2026-05-28T01:00:00Z,4462.38,4466.75,4455.39,4457.89,1053
2026-05-28T01:15:00Z,4457.89,4462.01,4456.61,4459.95,1615
2026-05-28T01:30:00Z,4459.93,4462.37,4455.19,4458.57,2419
2026-05-28T01:45:00Z,4458.55,4458.85,4455.34,4457.38,1532
2026-05-28T02:00:00Z,4457.38,4457.76,4451.71,4453.5,1054
2026-05-28T02:15:00Z,4453.5,4454.99,4449.32,4450.73,1494
2026-05-28T02:30:00Z,4450.7,4453.9,4449.28,4450.64,1256
2026-05-28T02:45:00Z,4450.65,4450.65,4443.75,4447.06,1746
2026-05-28T03:00:00Z,4447.07,4452.47,4444.48,4444.59,2169
2026-05-28T03:15:00Z,4444.6,4453.83,4443.99,4446.25,2149
2026-05-28T03:30:00Z,4446.22,4453.16,4443.74,4451.89,2143
2026-05-28T03:45:00Z,4451.99,4457.79,4450.65,4457.05,1962
2026-05-28T04:00:00Z,4457.03,4458.65,4437.82,4438.16,3300
2026-05-28T04:15:00Z,4438.11,4440.38,4417.14,4419.34,3319
2026-05-28T04:30:00Z,4419.13,4426.49,4415.96,4417.66,3200
2026-05-28T04:45:00Z,4417.72,4420.4,4406.98,4410.0,3183
2026-05-28T05:00:00Z,4409.96,4412.54,4396.46,4402.65,3207
2026-05-28T05:15:00Z,4402.69,4408.27,4399.85,4406.13,2347
2026-05-28T05:30:00Z,4406.11,4410.35,4400.68,4402.06,2501
2026-05-28T05:45:00Z,4402.02,4402.27,4392.66,4394.39,2715
2026-05-28T06:00:00Z,4394.35,4397.75,4390.29,4394.15,2631
2026-05-28T06:15:00Z,4394.14,4394.51,4382.18,4387.66,2941
2026-05-28T06:30:00Z,4387.51,4387.91,4370.96,4376.76,3218
2026-05-28T06:45:00Z,4376.58,4379.47,4368.48,4374.77,2696
2026-05-28T07:00:00Z,4374.78,4381.97,4369.54,4376.34,2668
2026-05-28T07:15:00Z,4376.36,4376.96,4366.55,4368.45,2555
2026-05-28T07:30:00Z,4368.43,4375.07,4368.39,4374.13,2208
2026-05-28T07:45:00Z,4374.13,4375.17,4368.17,4372.95,2276
2026-05-28T08:00:00Z,4373.07,4377.19,4367.28,4375.33,2292
2026-05-28T08:15:00Z,4375.27,4379.87,4371.75,4378.65,2064
2026-05-28T08:30:00Z,4378.96,4393.54,4375.17,4389.46,3150
2026-05-28T08:45:00Z,4389.55,4395.73,4387.64,4387.88,2720
2026-05-28T09:00:00Z,4387.93,4390.55,4374.72,4375.94,3120
2026-05-28T09:15:00Z,4375.93,4384.72,4374.23,4380.39,2618
2026-05-28T09:30:00Z,4380.33,4385.36,4376.9,4380.39,2476
2026-05-28T09:45:00Z,4380.38,4384.58,4379.23,4383.45,2191
2026-05-28T10:00:00Z,4383.44,4392.22,4383.44,4388.78,2603
2026-05-28T10:15:00Z,4388.99,4396.07,4386.38,4392.62,2348
